,Unnamed: 0,language,score,text,label,tweet_len,original_tweet,new_topic,probabilities
87,88,da,0.9999968970143398,opkøb trækker royal unibrew op i første kvartal,positive,8,Opkøb trækker Royal Unibrew op i første kvartal,2,0.22927518829697546
88,89,da,0.9999935351660806,fedt at så mange unge mener at der skal gøres mere for klimaet dkpol eupol,positive,17,RT @USER: Fedt at så mange unge mener at der skal gøres mere for klimaet #dkpol #eupol,10,1.0
89,90,da,0.999993559476452,kronik holocaust vi har alle et ansvar for ikke at glemme,neutral,11,Kronik: Holocaust: Vi har alle et ansvar for ikke at glemme,-1,0.10175292177946767
90,91,da,0.9999968827928104,jaa det glæder jeg mig også til det er en luksus at have så gode folk omkring sig,positive,19,"Jaa, det glæder jeg mig også til! Det er en luksus at have så gode folk omkring sig 👏",0,0.21925680455555122
91,92,da,0.7601761495675601,tydelig at fakta ikke betyr noe for ham og tilhengerne det er jo bare trist og en smule skremmende,negative,19,Tydelig at fakta ikke betyr noe for ham og tilhengerne. Det er jo bare trist og en smule skremmende.,-1,0.13957590953977628
92,93,da,0.9999955619938542,teknologisk institut nye vejledninger skal rådgive om altaner altaner dkbyg,neutral,10,Teknologisk Institut: Nye vejledninger skal rådgive om altaner #altaner #dkbyg,2,0.7148002860489829
93,94,da,0.9999947692590518,det er så synd for ajax at det her hold nok bliver splittet fra hinanden,negative,15,"Det er så synd for Ajax, at det her hold nok bliver splittet fra hinanden",3,1.0
94,95,da,0.9999965735329606,som etnisk dansk af udseende mellem og år gammel og centimeter høj vil jeg gerne tage afstand fra det her selvom min slags ikke behøver den slags fy for fanden så er det jeres tur dkpol,negative,39,"Som etnisk dansk af udseende, mellem 30 og 40 år gammel og 170-180 centimeter høj vil jeg gerne tage afstand fra det her, selvom min slags ikke behøver den slags. Fy for fanden! Så er det jeres tur, #dkpol",5,0.3146151039987922
95,96,da,0.9999938161319016,kære larsclilleholt vidste du at klimaforandringerne får verdenshavene til at stige og det vil skabe dobbelt så mange oversvømmelser om blot få årtier viser nyt studie specielt københavn kan stå for skud hvad vil du gøre ved det dkpol,negative,39,"Kære larsclilleholt 
 Vidste du at klimaforandringerne får verdenshavene til at stige, og det vil skabe dobbelt så mange oversvømmelser om blot få årtier, viser nyt studie. Specielt København kan stå for skud! 
Hvad vil du gøre ved det? #dkpol",10,1.0
96,97,da,0.999993740401068,for mig var det google ads på diverse mediers sider,neutral,10,For mig var det Google Ads på diverse mediers sider,-1,0.2847466699430589
97,98,da,0.999993819883504,en del påstår dog at det er fake manden har ex ikke benfica trøje på og det er en ret ny profil,neutral,21,En del påstår dog at det er fake... manden har ex ikke Benfica-trøje på og det er en ret ny profil,0,0.2514930929479061
98,99,da,0.9999964587243058,aab vejle boldklub mål af gustaf nilsson vejle boldklub,positive,10,"0-1 AaB-Vejle Boldklub! '6: Mål af Gustaf Nilsson, Vejle Boldklub",-1,0.14654366481392403
99,100,da,0.9999956677264868,hvis du har dbs på banen skal dine lbs stadig gøre rigtigt meget i kastespillet da nfl angrebene strækker på alle leder og kanter og tes og rbs er super atletiske nickel har været det nye base i flere år og dårlige lbs i opdækningen har kostet dyrt de sidste par år,neutral,52,"Hvis du har 5 DBs på banen, skal dine LBs stadig gøre rigtigt meget i kastespillet, da NFL-angrebene strækker på alle leder og kanter, og TEs og RBs er super atletiske. Nickel har været det nye base i flere år, og dårlige LBs i opdækningen har kostet dyrt de sidste par år",3,0.6458170883721402
100,101,da,0.999993933534545,der har været er færdelsuheld på e motorvejen mellem skærup og fredericia i østgående retning politidk,neutral,15,Der har været er færdelsuheld på E20-motorvejen mellem Skærup og Fredericia i østgående retning. #politidk,0,0.1890340843868495
101,102,da,0.9999939690669182,der er stillet mere end borgerforslag det første år af ordningens levetid forslag har fået mere end underskrifter tæt på har støttet de forskellige forslag over millioner har besøgt succes dkpol,neutral,36,Der er stillet mere end 300 borgerforslag det første år af ordningens levetid. 5 forslag har fået mere end 50.000 underskrifter. Tæt på 800.000 har støttet de forskellige forslag. Over 3 millioner har besøgt Succes? #dkpol,-1,0.20475389378416056
102,103,da,0.9999922968761914,ja hvis bare han var det så ville meget være godt det er han bare ikke han er stærkt manipulerende og meget biased,negative,23,"Ja, hvis bare han var det, så ville meget være godt. Det er han bare ikke. Han er stærkt manipulerende og meget biased.",0,0.2144429277038686
103,104,da,0.9999937696862384,det er et virkelig interessant skridt danske bank koncernen har taget her de tager det officielle danske eksportforbud mod militært udstyr til saudi arabien og bruger det på alle deres investeringer i verden dkpol,negative,32,"Det er et virkelig interessant skridt, Danske Bank-koncernen har taget her. De tager det officielle danske eksportforbud mod militært udstyr til Saudi-Arabien og bruger det på alle deres investeringer i verden #dkpol",2,1.0
104,105,da,0.9999929787362724,det kan jo slet ikke forslå men den regnemetode som finansministeriet benytter skal du forvente at der skal forhøjes med yderligere kr oven i det som den enkelte skal have det bliver megadyret og er vel grunden til at v ikke har fremlagt noget dkpol,negative,46,"Det kan jo slet ikke forslå. Men den regnemetode som Finansministeriet benytter skal du forvente at der skal forhøjes med yderligere kr. 225.000 oven i det som den enkelte skal have.
Det bliver megadyret og er vel grunden til at V ikke har fremlagt noget. #dkpol",9,1.0
105,106,da,0.9999956250761708,et stort tillykke til og vinderne af årets cavlingpris,positive,10,Et stort tillykke til og vinderne af årets Cavlingpris 💪🏼,0,0.25265458705557414
106,107,da,0.999992804874295,til dig eller hunden,neutral,4,Til dig eller hunden?,0,0.3944091335414171
107,108,da,0.9999935532053056,regeringens udkast til havstrategi ii efterlader det indtryk at havet blot skal være til menneskets udnyttelse det skriver df s dkpol dkgreen,negative,21,"Regeringens udkast til Havstrategi II efterlader det indtryk, at havet blot skal være til menneskets udnyttelse. Det skriver DF’s #dkpol #dkgreen",9,1.0
108,109,da,0.9999917674828882,det her er to meget kloge mennesker mest fordi de tør indrømme at de har flere tanker og spørgsmål end svar og derfor var det en fornøjelse at lytte til dem den sidste time hos og mette er også ret god iwd,positive,43,"Det her er to meget kloge mennesker. Mest fordi de tør indrømme, at de har flere tanker og spørgsmål end svar. Og derfor var det en fornøjelse at lytte til dem den sidste time hos @USER. Og Mette er også ret god... #IWD2019",0,0.2636553002910017
109,110,da,0.9999934380373474,ret din kritik mod niko gr nfeld og de andre det er dem der taler om syg kultur i dine personlige angreb er ikke værdige for den nye politiske kultur som ønsker sig,negative,32,"Ret din kritik mod Niko Grünfeld og de andre. Det er dem, der taler om syg kultur i DINE personlige angreb er ikke værdige for den nye politiske kultur, som ønsker sig.",1,0.35965868510842275
110,111,da,0.9999943663953076,blev ef education first trikoten lidt flottere i dag efter alberto bettiol vandt flandern det tror jeg faktisk,positive,17,"Blev EF Education First-trikoten lidt flottere i dag, efter Alberto Bettiol vandt Flandern? Det tror jeg faktisk.",0,0.7265650579476721
111,112,da,0.9999962537831406,men der er et paradoksproblem her der udstiller hvor inkonsekvent vores lovgivning er hash er ikke særlig fysisk skadeligt men folk får alligevel kol og kræft af det hvorfor fordi de blander det ulovlige stof med et lovligt stof tobak som er livsfarligt logik,negative,46,"(2) Men der er et paradoksproblem her, der udstiller hvor inkonsekvent vores lovgivning er:
Hash er ikke særlig fysisk skadeligt - men folk får alligevel KOL og kræft af det.
Hvorfor? Fordi de blander det ulovlige stof med et lovligt stof: tobak.
Som er livsfarligt.
""Logik""?",9,1.0
112,113,da,0.9999944283158118,oceaniske og australske mesterskaber i strandhåndbold er i gang,neutral,10,Oceaniske og australske mesterskaber i strandhåndbold er i gang -,3,0.39681125317468763
113,114,da,0.9999963284191932,der røg den fredag aften tak,positive,7,Der røg den fredag aften :-) tak,0,0.2899399912499789
114,115,da,0.9999936425780972,føler mig langt fra fattig venstreorienteret ja nogle må forsvare samfundets svageste når vlak har valgt at nedgøre ydmyge dårligst stillede med fattighjælps ydelser elitens kloak når det regner med overflod i whisky bæltet får jeg råd til en ekstra øl,negative,42,"Føler mig langt fra fattig, venstreorienteret JA. Nogle må 
forsvare samfundets svageste når VLAK har valgt at nedgøre/ydmyge
dårligst stillede med fattighjælps ydelser ! ""Elitens kloak""?
Når det regner med overflod i whisky bæltet får jeg råd til en ekstra øl
@USER",1,0.4878026355012753
115,117,da,0.9999939484221072,kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side det crasher min firefox på android lav i stedet en knap for dem der ikke ved hvor de er,negative,34,"kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? Det crasher min Firefox på android.
Lav i stedet en knap, for dem der ikke ved hvor de er.",0,0.2766286100092116
116,118,no,0.9999943831800168,kunne heller ikke forestille mig andet,positive,7,Kunne heller ikke forestille mig andet 😊,0,0.3310313256707462
117,119,da,0.9999958183225692,ikke en krone i udsigt danmark op i g eliten men i ny handlingsplan fra er der ikke afsat penge til fremme af nye løsninger det er problematisk siger digitaliseringspolitisk chef i digidk dkbiz,negative,35,"Ikke en krone i udsigt: Danmark op i #5G eliten - men i ny handlingsplan fra er der ikke afsat penge til fremme af nye løsninger. Det er problematisk, siger digitaliseringspolitisk chef i #digidk #dkbiz",4,0.13467667562580626
118,120,da,0.9999961756025,jeg har heller ikke set så meget af det men min fornemmelse for det jeg følger af nhl er at han holder maple leafs inde i serien,positive,27,"Jeg har heller ikke set så meget af det, men min fornemmelse for det, jeg følger af NHL er, at han holder Maple Leafs inde i serien",-1,0.19592165115693116
119,122,da,0.999995904535792,den seneste stigning i indkomstskatten blev foretaget af en venstre ledet regering der var gået til valg på at sænke den måske skræmmer det de radikale fra at love for meget,neutral,30,"Den seneste stigning i indkomstskatten blev foretaget af en venstre-ledet regering, der var gået til valg på at sænke den. Måske skræmmer det de radikale fra at love for meget?",9,0.4898164965201528
120,123,da,0.9999939604306878,terror i sri lanka fejl i danske pas borgmester befamlet,neutral,12,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,2,0.5787491467396646
121,124,da,0.857138070988144,jeg håber det er ventetiden værd y god weekend vh michael,positive,11,"

Jeg håber det er ventetiden værd. (Y)

God weekend.

Vh/ Michael",0,0.24523602750883913
122,125,da,0.999997309545558,flere lyskryds ude af drift,neutral,5,Flere lyskryds ude af drift,0,0.3467250049246719
123,126,da,0.9999937865146408,really det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at danmark overhovedet ønsker at man skal integrere sig jeg fattes ord gad vide om vil støtte det dkpol pakker snart sydfrugter,negative,37,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",4,1.0
124,127,da,0.9999961360295856,ok vi husker lidt forskelligt men essensen er jo den samme,neutral,11,"Ok, vi husker lidt forskelligt, men essensen er jo den samme.",0,1.0
125,128,da,0.9999940774182112,da vi fik ham tilbudt sidste år til mil mener jeg det var det er jo ingenting for en målmand med hans kvaliteter det koster at blive mestre min holdning er bare klasse keeper,positive,34,"Da vi fik ham tilbudt sidste år til 7mil (mener jeg det var) det er jo ingenting for en målmand med hans kvaliteter.. det koster at blive mestre..! Min holdning er bare, klasse keeper..!",3,0.30426357480173283
126,129,da,0.9999939551017468,man diskuterer ikke med formanden overhovedet,neutral,6,Man diskuterer ikke med formanden. Overhovedet!,7,0.23079887425962525
127,130,no,0.5714478369617443,som n der er vokset op med aftensmad klokken sharp i provinsen og senere har boet i spanien bakker jeg fuldt op om gareth bales vurdering i denne sag,positive,31,"Som én, der er vokset op med aftensmad klokken 18:00 sharp i provinsen og senere har boet i Spanien, bakker jeg fuldt op om Gareth Bales vurdering i denne sag.

[LINK]",0,0.43728652092160253
128,131,da,0.9999962393980384,om noget er en krise eller ej kan ikke afgøres faktuelt,neutral,11,Om noget er en krise eller ej kan ikke afgøres faktuelt,0,0.4109608610525846
129,132,da,0.9999943840186444,svær erkendelse jeg har nu brugt mindst timer på at forsøge at gætte valgdatoen,negative,15,Svær erkendelse: Jeg har nu brugt mindst 100 timer på at forsøge at gætte valgdatoen,-1,0.2341121363667617
130,133,da,0.9999945597311668,der er så mange flere grunde til at ståafiroskilde frem for høje tå sigerdetbare,neutral,13,Der er så mange flere grunde til at #ståafiroskilde frem for Høje-Tå #sigerdetbare,0,0.4242388484438474
131,135,da,0.8571409165554813,dansk folkeparti er klar til at give togbroen dødsstødet vaf,negative,10,Dansk Folkeparti er klar til at give togbroen dødsstødet #vaf,-1,0.24107702589471583
